name,nickname,weight_class,wins,losses,draws,height_cm,reach_cm,stance,sig_strikes_landed_per_min,sig_strikes_absorbed_per_min,striking_accuracy,striking_defense,takedown_avg_per_fight,takedown_accuracy,takedown_defense,submission_avg_per_fight
Cale Yarbrough,,Middleweight,8,3,0,185.42,,Orthodox,3.16,10.0,27,72,0.0,0,0,0.0
Mark Kerr,The Smashing Machine,Super Heavyweight,15,11,0,190.5,,Switch,0.28,0.89,41,28,2.92,77,0,0.4
Askar Askarov,Bullet,Flyweight,14,1,1,167.64,170.18,Orthodox,3.05,2.8,54,57,2.6,24,66,0.4
Don Madge,Magic Man,Lightweight,9,3,1,182.88,182.88,Southpaw,2.08,0.74,52,67,2.22,25,80,0.7
Ryan LaFlare,,Welterweight,14,3,0,185.42,187.96,Southpaw,2.89,1.86,40,63,2.13,44,58,0.2
Todd Medina,El Tiburon,Light Heavyweight,11,9,0,177.8,,Southpaw,0.0,0.0,0,0,0.0,0,0,0.0
Christian Leroy Duncan,CLD,Middleweight,12,2,0,187.96,200.66,Switch,4.83,2.94,59,51,0.22,11,71,0.0
Jack Shore,Tank,Featherweight,17,3,0,172.72,180.34,Orthodox,3.6,2.31,58,56,3.22,39,74,0.6
Sam Patterson,,Welterweight,14,2,1,190.5,198.12,Orthodox,3.89,3.93,43,49,1.39,100,33,2.8
Mauricio Ruffy,,Lightweight,12,2,0,180.34,190.5,Orthodox,3.84,4.16,57,60,0.0,0,84,0.0
Mikey Burnett,The Eastside Assassin,Welterweight,5,2,0,167.64,,Orthodox,0.0,0.0,0,0,0.0,0,0,0.0
Yuki Sasaki,,Middleweight,25,22,2,187.96,,Orthodox,1.09,1.2,43,57,0.43,100,66,0.0
Phil Rowe,The Fresh Prince,Welterweight,11,5,0,190.5,203.2,Orthodox,3.99,4.38,49,53,0.6,36,56,0.3
Oli Thompson,,Heavyweight,17,10,0,185.42,190.5,Orthodox,1.66,5.31,46,46,0.0,0,50,0.5
James Irvin,The Sandman,Light Heavyweight,17,10,0,187.96,190.5,Orthodox,2.03,3.86,48,35,0.0,0,36,0.5
Cody Pfister,The Fist,Lightweight,13,6,1,177.8,185.42,Orthodox,1.41,2.8,25,51,2.82,30,0,0.0
Kevin Randleman,The Monster,Light Heavyweight,17,16,0,177.8,,Orthodox,1.26,1.12,54,57,2.0,56,30,0.8
Zhang Mingyang,Mountain Tiger,Light Heavyweight,19,7,0,187.96,190.5,Orthodox,7.71,5.33,60,43,0.0,0,75,0.0
Chad Laprise,The Disciple,Welterweight,13,4,0,177.8,180.34,Orthodox,4.78,3.59,42,65,1.05,54,78,0.0
Jon Fitch,,Welterweight,30,7,1,182.88,187.96,Orthodox,2.61,1.65,50,54,3.6,51,56,0.8
Rogerio Bontorin,,Flyweight,16,4,0,165.1,170.18,Orthodox,2.63,3.27,52,50,2.9,60,51,1.0
Shamil Gaziev,,Heavyweight,14,1,0,193.04,198.12,Orthodox,2.57,3.87,48,44,0.96,30,83,0.3
Charles Rosa,Boston Strong,Featherweight,14,8,0,175.26,175.26,Switch,3.08,3.86,36,47,1.67,35,38,1.0
Semmy Schilt,Hightower,Heavyweight,26,14,1,208.28,,Orthodox,1.2,1.31,50,53,0.0,0,47,1.1
Travis Wiuff,The Diesel,Light Heavyweight,75,21,0,190.5,,Orthodox,0.48,4.03,30,41,4.84,57,44,1.2
Satoshi Honma,,Light Heavyweight,4,6,3,185.42,,Orthodox,0.0,0.0,0,0,0.0,0,0,0.0
Josh Neer,The Dentist,Welterweight,36,16,1,180.34,182.88,Orthodox,3.29,3.63,46,58,1.09,34,46,1.3
Omar Morales,Venezuelan Fighter,Lightweight,11,4,0,180.34,185.42,Orthodox,3.42,3.18,40,58,0.46,100,63,0.0
James Krause,The,Welterweight,28,9,0,187.96,185.42,Orthodox,4.79,4.11,49,61,0.96,18,59,0.9
Matthew Semelsberger,Semi The Jedi,Welterweight,11,8,0,185.42,190.5,Switch,3.77,4.24,42,54,1.01,57,45,0.4
Besam Yousef,,Welterweight,7,4,0,180.34,,Orthodox,3.14,3.98,53,38,1.33,66,50,0.0
Koji Kitao,,Super Heavyweight,1,2,0,200.66,,Southpaw,0.0,0.0,0,0,0.0,0,0,0.0
Ross Pearson,The Real Deal,Lightweight,20,16,0,172.72,175.26,Orthodox,3.68,4.09,40,62,0.74,35,75,0.0
Clint Hester,Headbussa,Light Heavyweight,11,6,0,187.96,195.58,Orthodox,3.36,3.44,42,56,1.02,35,60,0.0
Austin Vanderford,,Welterweight,13,2,0,180.34,187.96,Orthodox,4.08,2.66,63,51,1.77,25,100,1.8
Ilia Topuria,El Matador,Lightweight,17,0,0,170.18,175.26,Orthodox,4.81,3.83,48,64,1.96,61,93,1.1
Juliana Miller,Killer,Flyweight,5,3,0,170.18,167.64,Orthodox,2.73,3.78,44,36,2.2,38,44,1.3
Jack May,The Outlaw,Heavyweight,9,3,0,203.2,,Switch,1.52,3.29,38,33,0.91,33,20,0.0
Rodrigo Ruas,,Middleweight,4,5,1,177.8,,Orthodox,1.28,7.0,35,41,0.0,0,0,0.0
Brad Morris,,Light Heavyweight,10,6,0,187.96,,Orthodox,0.5,6.95,62,27,0.0,0,0,0.0
Ricardo Lamas,The Bully,Featherweight,20,8,0,172.72,180.34,Orthodox,3.13,2.87,47,57,1.84,33,46,0.9
Ivan Menjivar,The Pride of El Salvador,Featherweight,25,12,0,167.64,162.56,Orthodox,2.78,2.76,37,65,0.56,28,38,1.0
Marco Tulio,Matuto,Middleweight,14,1,0,182.88,187.96,Orthodox,7.54,2.53,60,61,0.88,20,0,0.4
Diyar Nurgozhay,,Light Heavyweight,10,2,0,187.96,187.96,Southpaw,3.04,2.99,50,61,2.54,100,100,0.0
Robbie Lawler,Ruthless,Welterweight,30,16,0,180.34,187.96,Southpaw,3.85,4.67,47,59,0.65,64,65,0.0
Shamil Abdurakhimov,Abrek,Heavyweight,20,8,0,190.5,193.04,Orthodox,2.41,3.02,44,55,1.01,23,45,0.1
George Roop,,Bantamweight,15,13,1,185.42,182.88,Orthodox,3.43,2.47,34,60,1.05,57,59,0.1
Paul Herrera,The Bone Crusher,Middleweight,1,1,0,177.8,,Orthodox,0.0,0.0,0,0,0.0,0,0,0.0
Leigh Remedios,Bulldog,Lightweight,18,10,2,170.18,,Orthodox,0.75,1.36,41,68,0.0,0,33,0.0
Brad Riddell,Quake,Lightweight,10,4,0,170.18,180.34,Orthodox,4.71,3.53,53,53,1.77,36,63,0.0
Marcelo Golm,,Heavyweight,6,3,0,190.5,190.5,Orthodox,4.27,4.3,58,45,0.45,50,87,0.5
Alessio Sakara,Legionarius,Middleweight,19,11,0,182.88,182.88,Orthodox,3.96,2.8,47,59,2.18,78,62,0.0
Keith Berish,Sha Bang Bang,Light Heavyweight,5,1,0,182.88,,Orthodox,3.58,4.81,36,62,1.76,40,0,0.0
Benji Radach,Razor,Middleweight,21,7,0,177.8,,Orthodox,2.62,2.31,49,51,1.06,41,71,0.4
Dan Miller,,Middleweight,14,8,0,185.42,187.96,Orthodox,2.03,3.06,36,49,1.67,54,47,1.8
Jesus Aguilar,,Flyweight,11,3,0,162.56,157.48,Orthodox,1.73,1.1,45,59,1.83,35,40,1.8
Jeff Curran,Big Frog,Bantamweight,36,18,1,167.64,175.26,Orthodox,1.54,2.48,31,60,0.35,12,35,1.2
Justin Eilers,The Hammer,Heavyweight,19,7,1,185.42,,Orthodox,2.86,5.66,43,49,0.82,25,50,0.0
Shonie Carter,Mr. International,Welterweight,51,31,7,177.8,,Southpaw,1.62,2.32,36,47,0.75,66,75,0.0
Ivan Serati,,Light Heavyweight,12,4,0,182.88,,Orthodox,0.86,5.33,26,29,0.0,0,0,0.0
Falaniko Vitale,Niko,Middleweight,30,11,0,177.8,,Orthodox,1.88,3.68,49,47,0.72,33,86,0.0
Joanna Jedrzejczyk,,Strawweight,16,5,0,167.64,165.1,Orthodox,6.28,3.25,48,62,0.27,62,80,0.1
Anton Kuivanen,,Lightweight,24,10,0,172.72,182.88,Orthodox,2.27,1.63,38,67,1.2,100,71,0.4
Tyron Woodley,The Chosen One,Welterweight,19,7,1,175.26,187.96,Orthodox,2.36,2.76,48,54,1.06,40,87,0.4
Chris Barnett,Beastboy,Heavyweight,23,9,0,175.26,190.5,Orthodox,4.21,6.53,47,39,0.0,0,33,0.0
Matt Arroyo,No Regard,Welterweight,3,3,0,177.8,182.88,Orthodox,1.62,2.01,47,58,2.12,36,100,5.3
Urijah Faber,The California Kid,Bantamweight,35,11,0,167.64,170.18,Orthodox,2.65,2.59,40,64,1.54,30,58,0.8
Tatsuro Taira,,Flyweight,17,1,0,170.18,177.8,Orthodox,2.87,2.54,60,47,3.21,48,45,1.7
Carlos Barreto,,Heavyweight,14,9,0,193.04,,Orthodox,0.0,0.0,0,0,0.0,0,0,0.0
Andreas Michailidis,The Spartan,Welterweight,13,6,0,182.88,193.04,Orthodox,2.9,3.57,51,44,1.12,27,50,0.0
Gokhan Saki,The Rebel,Light Heavyweight,1,2,0,182.88,185.42,Orthodox,7.09,4.57,58,53,0.0,0,100,0.0
Jessica Andrade,Bate Estaca,Strawweight,26,15,0,154.94,157.48,Orthodox,6.37,5.58,48,54,2.1,54,75,0.3
Peggy Morgan,The Daywalker,Bantamweight,4,4,0,185.42,,,2.27,8.2,23,33,0.0,0,50,0.0
Shane Nelson,Sugar,Lightweight,16,7,0,175.26,177.8,Southpaw,1.38,2.84,31,61,1.31,18,54,1.6
Ramiz Brahimaj,,Welterweight,12,5,0,177.8,182.88,Orthodox,2.14,3.81,45,43,1.99,41,47,1.7
Jason Miller,Mayhem,Middleweight,23,10,0,185.42,,Orthodox,1.83,2.3,43,49,1.31,28,43,1.3
Diego Rivas,Pitbull,Featherweight,10,2,0,172.72,175.26,Orthodox,1.37,2.14,40,52,1.79,60,64,0.9
Anton Turkalj,The Pleasure Man,Light Heavyweight,8,4,0,193.04,198.12,Orthodox,2.45,3.42,42,54,4.98,41,16,0.0
Andy Wang,,Lightweight,7,8,1,167.64,,Orthodox,3.43,10.29,36,62,0.0,0,0,0.0
Phil Johns,,Welterweight,30,14,1,157.48,,Southpaw,1.2,1.8,66,50,0.0,0,50,0.0
Jessica Eye,Evil,Flyweight,15,11,0,167.64,167.64,Orthodox,3.86,4.19,37,55,0.58,40,57,0.5
Brady Hiestand,Bam Bam,Bantamweight,9,2,0,172.72,180.34,Orthodox,2.7,3.75,50,51,4.8,46,42,1.1
Igor Severino,,Flyweight,8,1,0,170.18,175.26,Orthodox,7.17,4.33,52,47,9.69,71,50,0.0
Kron Gracie,,Featherweight,5,3,0,175.26,177.8,Southpaw,2.95,5.73,42,51,0.35,25,0,0.7
Melquizael Costa,Melk Cauthy,Featherweight,24,7,0,177.8,180.34,Southpaw,4.44,3.09,49,54,1.96,38,58,1.2
Michinori Tanaka,,Bantamweight,11,3,0,165.1,170.18,Orthodox,1.97,1.99,37,50,2.4,38,43,0.2
Asu Almabayev,Zulfikar,Flyweight,22,3,0,162.56,165.1,Orthodox,2.16,1.75,54,52,4.66,43,50,1.5
Matt Veach,,Lightweight,17,5,0,180.34,,Orthodox,1.12,4.91,28,44,3.64,38,100,1.5
Diego Ferreira,,Lightweight,19,6,0,175.26,187.96,Orthodox,4.82,3.46,40,55,0.86,30,57,0.6
Amanda Lemos,,Strawweight,15,4,1,162.56,165.1,Southpaw,2.89,3.46,54,44,1.14,62,59,0.7
Desmond Green,The Predator,Lightweight,23,8,0,177.8,185.42,Southpaw,3.7,2.51,46,69,1.62,50,75,0.0
Leonardo Mafra,Macarrao,Lightweight,13,4,0,177.8,177.8,Orthodox,4.55,4.38,48,43,2.12,83,69,0.4
Mallory Martin,,Strawweight,7,5,0,162.56,160.02,Orthodox,4.42,6.64,48,55,2.28,43,25,0.3
Chris Cope,C-Murder,Welterweight,8,4,0,182.88,182.88,Orthodox,3.96,4.82,26,50,0.0,0,80,0.0
Samy Schiavo,,Lightweight,10,6,0,172.72,,Orthodox,1.68,2.62,34,38,0.94,50,66,0.9
Rick Story,The Horror,Welterweight,19,9,0,175.26,180.34,Southpaw,3.8,2.17,41,62,2.53,48,63,0.9
David Levicki,,Super Heavyweight,1,3,0,195.58,,,0.0,0.0,0,0,0.0,0,0,0.0
Trevor Peek,,Featherweight,9,3,0,175.26,177.8,Switch,4.39,3.88,53,43,1.45,50,52,0.0
Alice Ardelean,,Strawweight,10,7,0,160.02,157.48,Orthodox,6.73,5.04,44,57,1.0,50,87,0.0
Jack Nilson,,,2,6,0,,,,0.0,0.0,0,0,0.0,0,0,0.0
Scott Junk,,Heavyweight,8,3,1,185.42,,Orthodox,5.13,1.81,60,45,0.0,0,0,0.0
Parker Porter,,Heavyweight,14,9,0,182.88,190.5,Orthodox,6.55,6.32,50,51,1.35,26,66,0.5
Ansar Chalangov,,Welterweight,14,5,0,175.26,,Orthodox,0.68,1.69,66,54,0.0,0,0,7.6
Chase Gormley,,Heavyweight,14,6,0,190.5,,Orthodox,3.6,6.03,42,44,3.12,42,0,1.0
Steve Bruno,Hollywood,Welterweight,15,6,0,177.8,,Orthodox,0.96,3.38,52,36,1.94,25,46,0.4
Khusein Askhabov,Nohcho,Featherweight,23,1,0,172.72,175.26,Orthodox,2.0,4.13,26,56,0.0,0,66,0.0
Mike Whitehead,,Light Heavyweight,27,8,0,185.42,,Orthodox,1.62,2.36,33,59,3.59,43,77,0.3
Rich Franklin,Ace,Middleweight,29,7,0,185.42,193.04,Southpaw,4.1,2.07,44,62,1.31,66,63,0.7
Tom Blackledge,,Light Heavyweight,10,7,0,,,Orthodox,2.91,2.55,61,46,0.0,0,75,0.0
Mike Stumpf,,Welterweight,11,4,0,177.8,,,3.34,8.85,43,47,1.59,25,33,0.8
Piotr Hallmann,Pletwal,Lightweight,18,6,0,175.26,180.34,Orthodox,3.98,3.17,45,58,2.55,44,70,0.4
Zarrukh Adashev,The Lion,Flyweight,4,4,0,165.1,165.1,Southpaw,3.65,3.04,40,64,0.0,0,100,0.5
Paige VanZant,12 Gauge,Strawweight,8,5,0,162.56,165.1,Orthodox,3.35,2.62,52,42,1.27,33,34,1.0
Bristol Marunde,,Welterweight,16,10,0,185.42,190.5,Orthodox,1.42,4.4,21,47,1.6,33,14,0.0
Jason Gonzalez,Nicoya,Lightweight,11,5,0,187.96,187.96,Southpaw,3.06,3.13,39,58,0.0,0,30,1.0
Martin Kampmann,The Hitman,Welterweight,20,7,0,182.88,182.88,Orthodox,3.22,3.28,42,62,1.86,41,78,2.0
Alex Garcia,The Dominican Nightmare,Welterweight,15,6,0,175.26,182.88,Orthodox,1.81,3.03,31,59,3.72,52,66,0.1
Elise Reed,,Strawweight,8,5,0,160.02,160.02,Orthodox,3.41,3.26,53,51,0.46,60,53,0.0
Morgan Charriere,The Last Pirate,Featherweight,21,11,1,172.72,175.26,Orthodox,4.08,4.54,50,53,2.11,46,83,0.3
Talita Alencar,Problem Child,Strawweight,6,1,1,154.94,147.32,Orthodox,2.62,3.77,33,53,2.5,20,50,0.2
Kelly Dullanty,Psycho,Lightweight,4,2,0,172.72,,Orthodox,0.0,0.67,0,75,0.0,0,66,0.0
Steve Garcia,Mean Machine,Featherweight,18,5,0,182.88,190.5,Southpaw,5.18,2.2,48,57,0.9,40,88,0.5
Lyman Good,Cyborg,Welterweight,21,6,0,182.88,187.96,Orthodox,5.34,4.01,48,63,0.27,100,75,0.0
Makhmud Muradov,,Middleweight,26,8,0,187.96,190.5,Orthodox,4.21,2.57,43,61,3.03,66,77,0.2
Sean Spencer,Black Magic,Welterweight,12,6,0,177.8,187.96,Orthodox,4.24,4.02,32,60,0.14,33,68,0.0
Vince Morales,Vandetta,Bantamweight,16,10,0,170.18,177.8,Orthodox,3.57,4.0,37,53,0.59,40,58,0.5
Mike Nickels,,Light Heavyweight,9,5,0,193.04,,Orthodox,4.44,1.11,52,64,11.11,80,0,2.8
Nurullo Aliev,Tajik Eagle,Lightweight,10,0,0,177.8,182.88,Orthodox,2.43,1.07,45,58,2.6,54,0,0.0
Kody Steele,,Lightweight,7,1,0,175.26,180.34,Orthodox,4.44,7.17,32,52,0.62,14,100,0.0
Jim Mullen,,Heavyweight,0,2,0,185.42,,Southpaw,0.0,0.0,0,0,0.0,0,0,0.0
Brad Katona,Superman,Bantamweight,16,5,0,167.64,162.56,Orthodox,4.81,4.75,52,50,1.86,34,61,0.0
Sako Chivitchian,,Lightweight,8,1,0,180.34,,Orthodox,2.4,4.8,27,46,0.0,0,100,0.0
Dan Lauzon,The Upgrade,Lightweight,17,6,0,177.8,,Orthodox,1.34,4.09,25,61,1.63,33,80,2.7
Ryan Janes,,Middleweight,10,3,0,190.5,193.04,Orthodox,7.69,5.53,48,59,0.35,100,58,0.0
Karolina Kowalkiewicz,,Strawweight,16,9,0,160.02,162.56,Orthodox,5.54,5.51,43,57,0.31,22,74,0.2
Ken Shamrock,The World's Most Dangerous Man,Light Heavyweight,28,17,2,185.42,182.88,Orthodox,1.47,4.3,46,39,0.94,60,44,2.5
David Kaplan,Diamond,Lightweight,3,4,0,170.18,,Orthodox,2.88,4.32,46,67,4.88,43,0,0.7
Taiyilake Nueraji,Super Saiyan,Welterweight,12,1,0,187.96,190.5,Southpaw,9.82,5.01,53,58,1.47,33,100,0.0
Orlando Wiet,The Gladiator,Welterweight,1,5,0,177.8,,Southpaw,0.0,0.0,0,0,0.0,0,0,0.0
Pat Sabatini,,Featherweight,20,5,0,172.72,177.8,Orthodox,1.87,1.22,62,49,3.98,48,50,1.8
Patchy Mix,No Love,Bantamweight,20,2,0,180.34,177.8,Southpaw,8.13,11.53,40,42,0.0,0,0,0.0
Josefine Knutsson,Thunder,Strawweight,8,1,0,160.02,152.4,Orthodox,4.24,2.13,51,54,1.6,72,35,0.0
Jordan Griffin,Native Psycho,Featherweight,18,9,0,177.8,185.42,Southpaw,2.52,3.02,46,50,1.45,35,42,1.9
Nicholas Musoke,Nico,Welterweight,13,5,0,182.88,190.5,Orthodox,3.56,3.8,35,57,1.16,19,82,0.2
Siyar Bahadurzada,The Great,Welterweight,24,8,1,180.34,185.42,Orthodox,2.91,3.23,40,49,1.32,61,62,0.3
Abubakar Nurmagomedov,,Welterweight,17,4,1,180.34,182.88,Orthodox,2.78,2.61,53,65,1.25,22,88,0.0
Frankie Edgar,The Answer,Bantamweight,23,11,1,167.64,172.72,Orthodox,3.77,2.82,40,65,2.29,31,65,0.3
Cameron VanCamp,Jumpman,Lightweight,15,7,1,187.96,187.96,Switch,5.31,6.41,47,40,0.0,0,0,0.0
Adrian Serrano,,Welterweight,56,29,4,172.72,,,0.0,0.0,0,0,0.0,0,0,0.0
Alexander Hernandez,The Great Ape,Lightweight,17,8,0,175.26,182.88,Orthodox,4.36,4.6,40,58,1.2,36,73,0.1
Chas Skelly,The Scrapper,Featherweight,19,3,0,180.34,182.88,Orthodox,2.01,3.21,40,49,1.74,34,39,2.3
Gabriel Gonzaga,Napao,Heavyweight,17,11,0,187.96,193.04,Orthodox,2.12,2.94,45,57,2.8,39,66,1.1
Nazim Sadykhov,Black Wolf,Lightweight,11,1,1,177.8,175.26,Southpaw,5.55,5.89,50,50,1.29,55,75,0.3
Hakeem Dawodu,Mean,Featherweight,13,4,1,172.72,185.42,Orthodox,5.45,3.37,50,56,0.0,0,65,0.0
Stevie Ray,Braveheart,Lightweight,23,9,0,177.8,177.8,Southpaw,3.73,2.93,44,54,0.75,46,55,0.6
Priscila Cachoeira,Zombie Girl,Bantamweight,13,7,0,170.18,165.1,Orthodox,4.11,7.23,44,43,0.15,33,67,0.0
Yorgan De Castro,The Mad Titan,Heavyweight,6,3,0,182.88,187.96,Orthodox,2.46,3.85,43,53,0.0,0,77,0.0
Brian Bowles,,Bantamweight,10,3,0,170.18,177.8,Orthodox,2.36,2.98,26,64,1.39,70,54,1.4
Elizeu Zaleski dos Santos,Capoeira,Welterweight,25,10,1,180.34,185.42,Orthodox,4.16,3.56,41,55,0.79,20,67,0.4
Tim Kennedy,,Middleweight,18,6,0,180.34,187.96,Orthodox,2.78,1.84,47,62,2.58,35,70,0.7
Andre Soukhamthath,The Asian Sensation,Bantamweight,13,8,0,175.26,177.8,Orthodox,2.77,4.31,44,49,1.25,53,58,0.2
Mike Santiago,,Featherweight,19,12,0,177.8,175.26,Orthodox,3.44,3.58,49,36,2.66,50,53,1.1
James Vick,The Texecutioner,Lightweight,13,5,0,190.5,193.04,Orthodox,4.13,3.31,39,60,0.26,33,57,0.7
Steven Graham,,Super Heavyweight,2,1,0,185.42,,Orthodox,0.0,0.0,0,0,0.0,0,0,0.0
Kai Asakura,,Flyweight,21,6,0,172.72,175.26,Orthodox,2.27,3.53,32,52,0.0,0,50,0.0
Anton Zafir,The Professor,Welterweight,7,3,0,180.34,,Orthodox,2.99,2.31,64,52,6.11,60,0,0.0
Tony Halme,,Super Heavyweight,0,4,0,190.5,,Orthodox,0.0,0.0,0,0,0.0,0,0,0.0
Fernie Garcia,,Bantamweight,10,5,0,170.18,170.18,Orthodox,2.04,3.79,34,48,0.28,50,50,0.6
Iuri Alcantara,Marajo,Bantamweight,35,10,0,175.26,180.34,Southpaw,2.72,2.79,45,49,1.44,62,60,0.8
Antonio Carlos Junior,Cara de Sapato,Middleweight,11,5,0,187.96,200.66,Orthodox,1.95,2.14,42,52,3.42,39,53,0.8
Takeya Mizugaki,,Bantamweight,21,11,2,170.18,175.26,Orthodox,3.37,3.27,37,57,1.46,57,70,0.1
Steve Montgomery,The Creepy Weasel,Middleweight,9,5,0,193.04,,Southpaw,4.85,4.12,39,47,0.0,0,64,0.0
Josh Haynes,Bring the Pain,Welterweight,14,11,0,175.26,,Orthodox,1.25,4.03,22,52,0.94,18,42,0.0
Edimilson Souza,Kevin,Featherweight,15,5,0,182.88,187.96,Orthodox,4.65,2.91,44,58,0.0,0,50,0.0
Travis Browne,Hapa,Heavyweight,18,7,1,198.12,200.66,Orthodox,2.93,4.31,41,42,1.21,68,75,0.2
Kevin Jordan,The Shaman,Heavyweight,11,9,0,190.5,,Orthodox,2.0,1.91,40,55,0.0,0,77,0.6
Impa Kasanganay,Tshilobo,Welterweight,9,2,0,180.34,190.5,Orthodox,4.96,3.66,48,58,1.75,58,66,0.2
Tabatha Ricci,Baby Shark,Strawweight,12,3,0,154.94,154.94,Orthodox,4.18,5.19,36,57,2.69,37,78,0.1
Christian Rodriguez,Ceerod,Featherweight,12,4,0,170.18,180.34,Orthodox,3.85,2.85,50,56,1.75,40,67,1.1
Sodiq Yusuff,Super,Lightweight,13,5,0,175.26,180.34,Orthodox,5.27,4.29,49,53,0.36,23,62,0.4
Alex Chambers,Astro Girl,Strawweight,5,5,0,160.02,160.02,Southpaw,2.97,5.1,54,50,2.31,41,53,1.0
Steven Koslow,Obi Won Shinobi The Pillow,Flyweight,6,1,0,170.18,175.26,Switch,0.77,3.73,37,40,5.28,55,0,1.1
Tatsuya Kawajiri,Crusher,Featherweight,36,11,2,170.18,175.26,Orthodox,2.04,2.01,44,50,3.63,48,63,1.1
Ivana Petrovic,,Flyweight,7,3,0,172.72,177.8,Southpaw,1.91,2.05,41,56,2.12,38,61,0.8
Mateusz Gamrot,Gamer,Lightweight,25,3,0,177.8,177.8,Southpaw,3.35,3.04,51,59,5.33,36,90,0.1
Ericka Almeida,,Strawweight,7,3,0,167.64,,Orthodox,1.07,3.33,39,43,0.5,33,37,0.0
Chan-Mi Jeon,,Strawweight,5,2,0,165.1,,Orthodox,6.23,7.77,31,55,0.0,0,0,0.0
Paul Taylor,Relentless,Lightweight,11,6,1,182.88,182.88,Orthodox,4.44,4.47,47,55,0.27,25,56,0.5
Joachim Christensen,,Light Heavyweight,14,6,0,190.5,193.04,Orthodox,3.78,3.29,41,46,0.0,0,0,0.0
Maxim Grishin,Maximus,Light Heavyweight,32,10,2,190.5,198.12,Orthodox,3.26,2.27,52,58,0.21,16,66,0.0
Crafton Wallace,Blaze,Middleweight,18,6,1,182.88,,Orthodox,1.55,2.36,44,47,0.0,0,42,0.0
Paul Rodriguez,,Lightweight,10,9,2,170.18,,Orthodox,0.84,1.68,100,68,0.0,0,50,0.0
Chris Tickle,BadBoy,Lightweight,9,9,0,175.26,,,1.07,1.13,40,43,1.0,25,20,2.0
Claudio Silva,Hannibal,Welterweight,14,4,0,180.34,180.34,Southpaw,2.48,3.0,42,46,2.85,26,44,1.1
Jamahal Hill,Sweet Dreams,Light Heavyweight,12,4,0,193.04,200.66,Southpaw,6.19,4.03,51,44,0.0,0,73,0.0
Alexandre Ferreira,Cacareco,Light Heavyweight,18,6,0,170.18,,Orthodox,2.57,8.14,60,42,0.0,0,0,0.0
Zviad Lazishvili,,Bantamweight,13,1,0,167.64,175.26,Orthodox,4.2,6.13,39,51,0.0,0,0,0.0
Zhang Tiequan,The Wolf,Lightweight,15,4,0,172.72,175.26,Orthodox,1.23,2.14,36,51,1.95,58,75,3.4
Mateusz Rebecki,,Lightweight,20,3,0,170.18,167.64,Southpaw,5.29,4.53,46,55,3.46,65,50,0.6
Geoff Neal,Handz of Steel,Welterweight,16,7,0,180.34,190.5,Southpaw,5.05,5.48,51,57,0.54,45,87,0.1
Carmelo Marrero,The Fury,Light Heavyweight,16,6,0,182.88,185.42,Orthodox,0.84,2.04,34,54,3.21,36,36,0.9
Andre Muniz,Sergipano,Middleweight,24,7,0,185.42,198.12,Southpaw,2.04,2.33,49,51,4.02,49,35,1.2
Leandro Silva,Buscape,Lightweight,20,6,1,175.26,182.88,Orthodox,2.39,2.08,48,63,1.76,37,65,0.4
Wagner Silva,Wagnao,Welterweight,6,3,0,182.88,,Orthodox,1.69,2.87,29,65,0.0,0,58,0.0
Cat Zingano,Alpha,Featherweight,10,4,0,167.64,172.72,Southpaw,2.57,1.63,61,47,2.77,65,42,0.8
Luis Pena,Violent Bob Ross,Lightweight,9,3,0,190.5,190.5,Southpaw,3.66,3.12,46,51,1.17,33,48,1.2
Daniel Zellhuber,Golden Boy,Lightweight,15,3,0,185.42,195.58,Switch,5.83,5.91,39,56,0.15,25,94,0.1
Silvana Gomez Juarez,La Malvada,Strawweight,11,5,0,160.02,165.1,Orthodox,4.26,4.04,32,61,0.0,0,30,0.0
Tyson Nam,,Flyweight,21,14,1,170.18,172.72,Orthodox,3.87,4.97,33,65,0.0,0,87,0.0
Rodolfo Rubio Perez,Fito,Featherweight,10,16,1,165.1,,Orthodox,1.13,1.0,36,62,2.0,33,33,0.0
Leonardo Santos,,Lightweight,18,7,1,182.88,190.5,Orthodox,2.82,3.4,46,54,0.88,25,86,0.2
Al Iaquinta,Raging,Lightweight,14,7,1,177.8,177.8,Orthodox,4.06,4.53,40,61,0.63,18,74,0.2
TJ Dillashaw,,Bantamweight,18,5,0,167.64,170.18,Orthodox,5.09,3.47,41,62,1.56,30,77,0.8
Katsunori Kikuno,,Featherweight,24,8,2,172.72,167.64,Orthodox,2.64,2.47,40,61,1.88,75,76,0.8
Aaron Pico,,Featherweight,13,5,0,172.72,177.8,Orthodox,3.88,2.39,44,50,8.96,66,0,0.0
Naoyuki Kotani,,Lightweight,34,14,7,172.72,167.64,Southpaw,1.02,2.89,31,50,0.83,16,46,0.8
Rafael Carino,,Heavyweight,2,1,1,203.2,,Orthodox,0.0,0.0,0,0,0.0,0,0,0.0
Ian Heinisch,The Hurricane,Middleweight,14,5,0,180.34,182.88,Orthodox,3.25,2.98,50,59,1.02,17,59,0.7
Thiago Silva,,Light Heavyweight,19,6,0,187.96,187.96,Orthodox,3.92,2.55,50,67,1.03,47,70,0.7
Bekzat Almakhan,The Turan Warrior,Bantamweight,12,2,0,170.18,172.72,Orthodox,0.68,4.29,40,32,0.0,0,0,0.0
